cb_rank,region,industries,operating_status,company_type,founded_date,num_employees,country_code,featured_list,type,uuid,active_tech_count,builtwith_num_technologies_used,builtwith_tech,ipo_status,similar_companies,monthly_visits,semrush_visits_latest_month,semrush_last_updated,monthly_visits_growth,semrush_visits_mom_pct,num_contacts,num_contacts_linkedin,num_employee_profiles,total_active_products,num_news,funding_rounds,bombora_last_updated,num_investors,legal_name,num_event_appearances,num_acquisitions,num_investments,num_advisor_positions,num_exits,num_investments_lead,num_sub_organizations,num_alumni,num_diversity_spotlight_investments,num_founder_alumni,num_funds,stock_symbol,location,address,current_employees,semrush_location_list,siftery_products,funding_rounds_list,bombora,investors,event_appearances,acquisitions,funds_raised,investments,apptopia,current_advisors,exits,leadership_hire,sub_organizations,alumni,diversity_investments,funds_list,layoff,news,aberdeen_it_spend,headquarters_regions,financials_highlights,ipo_fields,ipqwery,overview_highlights,people_highlights,technology_highlights,founders,funds_total,acquired_by,investor_type,investment_stage,sub_organization_of,apptopia_total_downloads,apptopia_total_downloads_mom_pct,web_traffic_by_semrush,products_and_services
-0.6791010377918606,0.5663108580074292,0.8752629117037093,-0.26366402215232193,-2.174023924743028,-0.7512750348220255,-0.36334172209886945,0.57425004211152,0.022629949578876176,1.9030380670684912,0.29271673283754324,-0.4531544607035534,-0.4531544607035534,1.42190021067566,-2.486640002181995,1.0573488885572444,-0.07249330402534407,-0.07249330402534407,-0.2595976805382892,-0.3001206107292049,-0.3001206107292049,-0.1106328084310004,-0.15094662147383697,-0.19504797638012733,-0.15631604110820552,-0.18146292152619034,-0.7166306472129417,-0.13897090702956758,-0.20094290219528255,-0.6562044392818567,-0.15655466027821635,-0.3392103558427498,-0.10827567362508168,-0.515682276430503,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-1.528584184219726,0.2761197005465369,0.9775372155418429,0.8635805361584777,0.46426020329393175,1.570316263192826,-0.7702643359640662,-0.7167406229304905,0.3789583230414299,-0.6517316646454651,-0.4585754032675089,2.426032752131278,-0.36730264073774005,-0.36730264073774005,-0.5068258479313782,1.3125973336725534,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,-0.1677499698744842,-0.2633880655720584,2.2180510278534737,-0.24841353314378772,0.5219615482919796,1.0856414716225875,1.2479825814710594,1.805323050613912,-0.32516796815459725,-0.41616118510345246,0.43252815748190704,-0.3946095660317553,-0.8150943254011347,1.0693933298460454,-0.04246464226290538,-0.35268044291197953,-3.3308568197725075,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-1.4599921773499074,-0.6940856799164415
-0.6874145629486881,0.5663108580074292,0.551280233319822,-0.26366402215232193,-2.174023924743028,-1.7027811030212587,1.6385410442860853,0.57425004211152,1.0841701866685753,4.1419063812667165,-0.3966398332532391,3.8104663218481734,3.8104663218481734,0.05214361547166398,-2.486640002181995,-0.8031421123103031,-0.024650720360131842,-0.024650720360131842,-0.2595976805382892,-0.19496134156138667,-0.19496134156138667,-0.2761062848328457,1.2100935231320018,0.17604786909195663,1.0046156752917472,-0.004895420518144628,2.1904221560848023,-0.13897090702956758,-0.03293044216578205,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,-0.19814392887477456,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,1.1669177395320849,-0.09600397503871269,1.0678904791598849,-0.032904943300228966,0.2761197005465369,0.30719569417132125,0.17199557219947784,1.2319950067566112,0.5937437996203221,0.26712029253300484,2.1886429410789017,0.6722740020658299,-0.2970051152770234,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,0.20301427522181256,0.7692128622512223,-0.2931238954344671,1.0488965709958542,1.8080230734137692,2.0991415149158428,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,1.1441819109702882,0.22806754502771884,-0.4753976200284601,0.6089094832909187,-0.32516796815459725,2.727194069740661,-0.8365960153983264,1.259289524911302,-0.8507793843031749,-0.9704760763861339,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-0.025779061391962146,-0.6940856799164415
-0.49924041786762297,0.5663108580074292,0.551280233319822,-0.26366402215232193,-2.174023924743028,-1.9833534051825712,-0.6969888498296952,0.57425004211152,0.8231357021383214,-0.33583024712973375,-0.4070321432948087,3.0998628580895526,3.0998628580895526,-0.025243762788448792,0.20161945963637784,-0.8067617446077107,-0.04406162352664408,-0.04406162352664408,-0.2595976805382892,-0.11492828185990796,-0.11492828185990796,0.8316467099683965,0.7343412568261005,-0.19504797638012733,-0.15631604110820552,-0.09433320697646844,1.5514322886932692,-0.13897090702956758,-0.704980282283784,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,-0.35691310265263876,-0.10910627895821888,-0.07095791821794413,-0.6825333437483524,0.002802357228261097,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,0.2761197005465369,-0.4800658599963844,-0.6402146761709756,1.2633311211836593,0.9165439026421958,-0.7702643359640662,1.558559758522648,-0.47331742355776996,2.359319277668052,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,2.9331685950417774,-0.7840983035289459,-0.2931238954344671,-0.4268565307232815,1.8749992939514157,6.381047652853128,-0.2633880655720584,-0.20043176113763844,-0.08296995462644659,0.8757731270698413,0.7228217334478354,-0.028595345565621683,0.45935778737554445,-0.32516796815459725,1.0443877211877517,-0.9239907937703186,-0.9952124879460362,-1.025239672268705,-0.9704760763861339,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-1.8931163662147,-0.6940856799164415
-0.41041386285672,0.5663108580074292,1.562738351201226,-0.26366402215232193,2.461421543792213,-0.4829015284068572,-0.029694594368043635,0.57425004211152,-0.5342436174189987,-0.33583024712973375,0.32042955961506214,-0.5584290479270528,-0.5584290479270528,-0.8532887101716554,0.20161945963637784,1.71974159898285,-0.072720867206138,-0.072720867206138,-1.8425103667473681,-0.15074607477156912,-0.15074607477156912,-0.28070277028845253,-0.31073028731333785,-0.23215756092733572,-0.15631604110820552,-0.1820399395033408,-0.7166306472129417,-0.13897090702956758,-0.20094290219528255,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,5.200007979572609,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,0.2761197005465369,0.7047238056817469,0.5821215391984197,0.6131067468224104,-0.3869147412056232,-0.7702643359640662,-0.7167406229304905,1.4027960705794298,-0.6517316646454651,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,0.8855528551768037,0.895453699046077,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,-0.1677499698744842,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,-0.7224791770646378,-0.6247944369155298,1.5671270632302297,-0.8215849993778777,-0.32516796815459725,-0.43203671669357424,0.3033358764102665,-0.6456078020556338,-1.0529947180814028,0.8067894522621327,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,0.7138009214809383,0.16280110151742166
0.13834095068532049,-2.268787304733141,-0.5273450252021441,-0.26366402215232193,0.1436988095245926,-1.800371468990411,1.3048939165552595,-0.9889824077127151,-1.571420635952541,-0.33583024712973375,0.4936347269745552,0.20481170944331806,0.20481170944331806,0.4971210404673124,1.5457491905455643,0.5614592638123923,-0.07241858853630884,-0.07241858853630884,-0.2595976805382892,0.3349339099312186,0.3349339099312186,-0.29142790301820176,-0.3208067347086217,-0.2692671454745441,-1.180667555578752,-0.17684677770898652,-0.7166306472129417,0.4652504278815947,-0.20094290219528255,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,-0.515682276430503,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,-4.115569085027864,-1.5245514863178948,-1.7178005502466267,-1.0790434322381892,-0.5585299858501636,-0.5515386612809487,-0.7167406229304905,-0.8385784578145699,-0.6517316646454651,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,0.6671405095912065,2.097486014614476,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,-0.1677499698744842,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,0.9977771197518627,-0.9640544518321812,-1.369002168954137,1.805323050613912,1.9951743242871645,-0.5749165010046703,0.9302984169049926,0.622829712136467,0.4576727754382999,-0.9704760763861339,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-1.1208477653142679,1.2782313083839159
0.16944219335438515,0.5663108580074292,0.3774358693089557,-0.26366402215232193,0.1436988095245926,0.6393876802383923,-1.3642831052913469,0.57425004211152,0.8962253578067925,-0.33583024712973375,-0.6599116876396686,-0.7952968691799266,-0.7952968691799266,-0.9887166221268529,0.20161945963637784,0.463729191782385,-0.0724825263034893,-0.0724825263034893,1.3233150056707899,-0.15074607477156912,-0.15074607477156912,-0.2761062848328457,-0.30353282488813516,-0.30637673002175253,-0.15631604110820552,-0.17165361591463224,-0.05657517979751191,0.4652504278815947,-0.704980282283784,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,0.11939441868095385,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,0.2761197005465369,-1.5323461551710404,-1.7258422358740568,1.1458206920822287,-1.1142364923181993,-0.7702643359640662,-0.058653743371736594,-0.8385784578145699,-0.4289963894606296,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,-0.5068258479313782,1.6913198440571173,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,-0.1677499698744842,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,-0.9624203626726131,0.47308866691196705,-0.22008203462112386,1.6557713546985378,-0.32516796815459725,-0.5749165010046703,1.1848832060755783,1.3041106384869945,1.1277588814877217,0.1502797583023509,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,1.1142364923181993,-0.6940856799164415
-0.6851888357315277,0.5663108580074292,0.6777124980549976,-0.26366402215232193,0.1436988095245926,-1.0318473369833379,-1.030635977560521,0.57425004211152,-1.247737875135026,-0.33583024712973375,1.3665887704664001,4.363157904771545,4.363157904771545,0.2223958476439121,0.20161945963637784,0.06918927136494783,0.12691329196758738,0.12691329196758738,-0.2595976805382892,-0.12180900475014297,-0.12180900475014297,2.14470938845341,1.9679863165058509,0.7698012218472909,0.9363255743270442,0.8046608014239734,-0.7166306472129417,-0.13897090702956758,-0.20094290219528255,0.8281995573038285,0.27148268839769985,-0.14842837842837983,22.017763083242972,0.27816359245881805,12.022566616035073,28.985583178502758,3.1488486981429604,-0.08200075009188501,19.65338517578218,-0.07788363266451973,-0.032904943300228966,0.2761197005465369,1.4686013532900157,1.3782484163140125,0.6875300185866497,1.3660124005207541,0.923297316582357,-0.7167406229304905,-0.55633129497977,-0.6517316646454651,1.0686634316394035,-0.44875425122371426,4.018924260835464,4.018924260835464,-0.5068258479313782,0.9338748232879893,1.9718046766557549,3.3130657133594594,4.754976777070218,-0.1677499698744842,5.721104202170514,-0.20043176113763844,5.872998871997834,1.8762058670624162,1.9432153982174563,1.5032981668783958,1.805323050613912,-0.32516796815459725,1.631782390022258,0.6073177142258913,-0.04500488014135293,-0.6049489785335646,0.8021000973052772,-0.04246464226290538,-0.35268044291197953,-4.335943367682136,-6.424379541747423,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-0.00534867512475495,2.349339785176245
-0.6760308844566827,0.5663108580074292,1.0451562674416013,-0.26366402215232193,0.1436988095245926,1.285923854784025,-0.029694594368043635,0.57425004211152,1.1224552443996791,-0.33583024712973375,-1.1622066729821983,-0.5847476947329276,-0.5847476947329276,1.390945259371615,0.20161945963637784,0.5506003669201692,-0.07274197043774178,-0.07274197043774178,-0.2595976805382892,-0.15074607477156912,-0.15074607477156912,-0.29142790301820176,-0.3208067347086217,-0.30637673002175253,-0.15631604110820552,-0.17165361591463224,1.1301202882153352,-0.13897090702956758,-0.03293044216578205,-1.8252405538090446,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,-0.515682276430503,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,0.2761197005465369,-1.5791141682899141,-1.7740923496386383,-0.20554924258422227,-0.497238827048542,-0.7702643359640662,1.1315033792345204,1.6297006524662299,2.11183563857379,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,-0.5068258479313782,-0.20778143990026163,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,-0.1677499698744842,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,-0.4093355958474498,-0.9640544518321812,-0.2839109309729579,1.5517353923226254,-0.32516796815459725,-0.5749165010046703,-0.2894287073302018,0.6183476007788977,-1.1085048097067989,1.458609791265059,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,0.570788217610488,-0.6940856799164415
-0.6872999010265715,0.5663108580074292,1.2506086976362616,-0.26366402215232193,-2.174023924743028,-1.2270280689216422,1.6385410442860853,0.57425004211152,-0.5133608586565784,4.1419063812667165,0.6287347575149598,2.1260729262721827,2.1260729262721827,-0.3850950716979732,-2.486640002181995,-0.814001009202526,-0.037631066890660425,-0.037631066890660425,-0.2595976805382892,-0.12577550408439714,-0.12577550408439714,-0.2761062848328457,0.622780589235458,-0.12082880728571055,-0.15631604110820552,-0.11741392606248748,2.099137889314583,-0.13897090702956758,-0.704980282283784,0.8281995573038285,-0.15655466027821635,-0.14842837842837983,-0.10827567362508168,-0.19814392887477456,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.3364100720523233,-0.09600397503871269,-0.4259669071428199,-0.032904943300228966,0.2761197005465369,-0.6749325813250244,-0.8412568168567314,0.7306171759238409,0.6877235764494752,-0.7702643359640662,2.097630925820776,1.57435807151823,1.7818574531147744,-0.4585754032675089,-0.44875425122371426,-0.36730264073774005,-0.36730264073774005,-0.5068258479313782,0.33560303152106935,-0.2931238954344671,-0.4268565307232815,-0.2682397632532745,5.877293989566388,-0.2633880655720584,-0.20043176113763844,0.4133607809255768,1.3149875007251182,-0.7190333299479329,-1.2413443762504688,1.1811072763584372,-0.32516796815459725,-0.32090799556272176,-0.5022159938011391,1.2817000816991482,-1.346405202387067,1.9838175464328847,-0.04246464226290538,-0.35268044291197953,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-1.1249338425677093,-0.6940856799164415
-0.6211303275045578,0.5663108580074292,1.5350812932904065,-0.26366402215232193,0.1436988095245926,-0.373112366691561,-1.030635977560521,0.57425004211152,-1.4983309802840699,-0.33583024712973375,1.3596605637720205,0.8101405859784397,0.8101405859784397,-1.3060048729933151,1.5457491905455643,0.2718886800197779,-0.00010037636547014884,-0.00010037636547014884,-0.2595976805382892,-0.11629674401808066,-0.11629674401808066,0.6853252562982463,0.5968697245047281,0.584253299111249,1.482646382044669,0.20456210518747822,2.2887282895296535,-0.13897090702956758,-0.704980282283784,0.8281995573038285,1.0205480485805531,1.0916544747650248,-0.10827567362508168,1.072009461348139,-0.10910627895821888,-0.07095791821794413,-0.1351930520495934,-0.08200075009188501,-0.09600397503871269,-0.07788363266451973,-0.032904943300228966,0.02870061403530304,-0.05135907307337635,-0.19792196666231282,-0.5228274011580847,1.8113948211458708,-0.6577768461270344,2.2866558805876522,1.3474534896314299,2.516058915761084,1.612851982008533,2.0307495391699666,-0.36730264073774005,-0.36730264073774005,-0.5068258479313782,1.213800157050493,-0.2931238954344671,1.1297597546516973,5.089857879758451,-0.1677499698744842,-0.2633880655720584,-0.20043176113763844,-0.24841353314378772,0.9286415238987172,1.1987281432614714,1.3118114778228935,0.2382813673267305,3.955463502384515,-0.5749165010046703,-1.053183074841959,-1.1476042741033912,1.0524237571389703,-0.9704760763861339,-0.04246464226290538,3.9593713044030854,0.18694609791119077,0.21077679978260452,-0.16202520987434302,-0.07899794135151915,-0.034307270101352816,-1.6642960400219793,1.7214486091255692
